,Vehicle Id,Vehicle Model Year,Vehicle Make,Vehicle Model,Vehicle Price,Vendor Id,Category Id
3817,3817,2023,Others,Others,411655,8,2
3818,3818,2023,Others,Others,344999,8,1
3819,3819,2023,Others,Others,299487,8,1
3820,3820,2021,LUCID,AIR,170426,7,2
3821,3821,2024,RIVIAN,R1T,289968,5,1
3822,3822,2022,BMW,530E,234497,3,1
3823,3823,2020,Tesla,MODEL Y,384951,1,1
3824,3824,2022,Others,Others,174928,8,1
3825,3825,2022,Tesla,MODEL 3,142618,1,1
3826,3826,2024,KIA,EV9,296856,4,2
3827,3827,2023,TOYOTA,PRIUS,312283,6,2
3828,3828,2024,KIA,EV9,241098,4,1
3829,3829,2020,Audi,A3,229890,2,1
3830,3830,2020,Others,Others,134092,8,2
3831,3831,2023,Tesla,MODEL Y,180314,1,1
3832,3832,2024,Others,Others,246727,8,2
3833,3833,2021,LUCID,AIR,118611,7,1
3834,3834,2022,Others,Others,282914,8,1
3835,3835,2021,BMW,XM,336823,3,1
3836,3836,2023,Tesla,MODEL S,266213,1,1
3837,3837,2021,RIVIAN,R1T,443657,5,2
3838,3838,2023,LUCID,AIR,432464,7,2
3839,3839,2024,Others,Others,102514,8,2
3840,3840,2024,LUCID,AIR,116234,7,2
3841,3841,2020,Audi,E-TRON,467559,2,2
3842,3842,2022,TOYOTA,PRIUS,176152,6,2
3843,3843,2021,BMW,XM,364893,3,2
3844,3844,2020,Tesla,MODEL X,476120,1,2
3845,3845,2021,Audi,Q5,352634,2,2
3846,3846,2024,Others,Others,436941,8,2
3847,3847,2023,RIVIAN,EDV,441426,5,2
3848,3848,2024,TOYOTA,BZ4X,125277,6,1
3849,3849,2021,Others,Others,229776,8,2
3850,3850,2024,KIA,OPTIMA,307222,4,2
3851,3851,2020,TOYOTA,PRIUS,380739,6,1
3852,3852,2023,Others,Others,265166,8,2
3853,3853,2020,RIVIAN,EDV,253837,5,2
3854,3854,2020,RIVIAN,R1S,322753,5,2
3855,3855,2023,LUCID,AIR,426907,7,1
3856,3856,2024,BMW,X5,258803,3,2
3857,3857,2024,RIVIAN,R1S,266862,5,2
3858,3858,2023,KIA,Soul,280092,4,2
3859,3859,2022,Audi,A7,114392,2,1
3860,3860,2024,KIA,SPORTAGE,126648,4,1
3861,3861,2023,BMW,530E,237679,3,1
3862,3862,2020,BMW,720E,411021,3,2
3863,3863,2021,TOYOTA,PRIUS,211403,6,1
3864,3864,2020,TOYOTA,PRIUS,189694,6,1
3865,3865,2020,KIA,Soul,272742,4,2
3866,3866,2021,TOYOTA,BZ4X,383485,6,2
3867,3867,2020,Audi,Q5,274568,2,2
3868,3868,2022,TOYOTA,PRIUS,489319,6,1
3869,3869,2022,KIA,EV9,182868,4,1
3870,3870,2021,TOYOTA,BZ4X,218353,6,1
3871,3871,2022,LUCID,AIR,358178,7,2
3872,3872,2021,LUCID,AIR,218463,7,2
3873,3873,2020,Tesla,MODEL X,123637,1,1
3874,3874,2024,Others,Others,165325,8,2
3875,3875,2022,Tesla,MODEL S,115404,1,2
3876,3876,2023,BMW,XM,469605,3,2
3877,3877,2022,Audi,A7,217638,2,2
3878,3878,2021,Audi,E-TRON,461037,2,2
3879,3879,2023,TOYOTA,PRIUS,196257,6,1
3880,3880,2023,KIA,EV9,282541,4,2
3881,3881,2020,BMW,XM,428399,3,1
3882,3882,2022,KIA,Soul,196537,4,1
3883,3883,2021,Others,Others,154464,8,1
3884,3884,2020,RIVIAN,R1T,363950,5,2
3885,3885,2020,TOYOTA,RAV4,184450,6,1
3886,3886,2021,RIVIAN,R1S,445228,5,1
3887,3887,2023,Others,Others,473130,8,2
3888,3888,2020,Audi,A7,354099,2,1
3889,3889,2021,LUCID,AIR,145934,7,2
3890,3890,2022,Tesla,MODEL Y,434172,1,1
3891,3891,2020,Audi,E-TRON,363058,2,2
3892,3892,2023,LUCID,AIR,190450,7,1
3893,3893,2021,LUCID,AIR,181967,7,2
3894,3894,2023,Others,Others,288977,8,1
3895,3895,2024,LUCID,AIR,405163,7,2
3896,3896,2021,Others,Others,125241,8,1
3897,3897,2023,TOYOTA,RAV4,484882,6,2
3898,3898,2024,TOYOTA,PRIUS,119734,6,2
3899,3899,2021,RIVIAN,R1S,417846,5,1
3900,3900,2023,Others,Others,224524,8,2
3901,3901,2021,KIA,Soul,473757,4,1
3902,3902,2020,KIA,Soul,413997,4,2
3903,3903,2020,KIA,OPTIMA,399139,4,2
3904,3904,2021,BMW,XM,398668,3,1
3905,3905,2022,KIA,Soul,298934,4,2
3906,3906,2023,Audi,Q5,139718,2,1
3907,3907,2021,Others,Others,105137,8,2
3908,3908,2021,TOYOTA,PRIUS,160119,6,2
3909,3909,2022,LUCID,AIR,432143,7,2
3910,3910,2022,RIVIAN,R1T,167918,5,2
3911,3911,2021,BMW,XM,205965,3,1
3912,3912,2023,Tesla,MODEL Y,431727,1,1
3913,3913,2024,KIA,Soul,307752,4,2
3914,3914,2022,Audi,E-TRON,389228,2,2
3915,3915,2024,RIVIAN,R1S,118570,5,2
3916,3916,2023,KIA,Soul,260143,4,2
3917,3917,2021,Tesla,MODEL X,470845,1,2
3918,3918,2021,TOYOTA,PRIUS,457280,6,1
3919,3919,2023,TOYOTA,PRIUS,497616,6,1
3920,3920,2024,TOYOTA,RAV4,192986,6,2
3921,3921,2020,KIA,OPTIMA,419313,4,1
3922,3922,2022,LUCID,AIR,305204,7,2
3923,3923,2022,BMW,X5,136949,3,2
3924,3924,2021,Tesla,MODEL 3,271193,1,2
3925,3925,2023,Tesla,MODEL X,471951,1,2
3926,3926,2021,LUCID,AIR,362767,7,2
3927,3927,2024,Others,Others,168769,8,2
3928,3928,2024,Audi,Q4,368151,2,1
3929,3929,2020,LUCID,AIR,358419,7,2
3930,3930,2024,Tesla,MODEL Y,449076,1,1
3931,3931,2022,LUCID,AIR,393318,7,1
3932,3932,2022,LUCID,AIR,311143,7,2
3933,3933,2022,KIA,SPORTAGE,366070,4,2
3934,3934,2020,Audi,Q4,361054,2,1
3935,3935,2023,TOYOTA,RAV4,105895,6,1
3936,3936,2020,TOYOTA,BZ4X,220388,6,1
3937,3937,2023,LUCID,AIR,282917,7,2
3938,3938,2020,Others,Others,110376,8,2
3939,3939,2022,TOYOTA,PRIUS,410958,6,2
3940,3940,2022,TOYOTA,RAV4,102848,6,1
3941,3941,2024,RIVIAN,R1S,364877,5,1
3942,3942,2020,RIVIAN,R1T,181020,5,1
3943,3943,2020,LUCID,AIR,403533,7,2
3944,3944,2021,LUCID,AIR,299990,7,2
3945,3945,2020,LUCID,AIR,405392,7,1
3946,3946,2023,BMW,X5,346195,3,1
3947,3947,2020,RIVIAN,R1T,460471,5,1
3948,3948,2024,BMW,530E,302378,3,2
3949,3949,2021,Audi,A3,183204,2,2
3950,3950,2020,BMW,XM,396361,3,1
3951,3951,2023,RIVIAN,R1S,334884,5,1
3952,3952,2023,TOYOTA,RAV4,356163,6,2
3953,3953,2024,KIA,SPORTAGE,260429,4,1
3954,3954,2021,Tesla,MODEL 3,311427,1,2
3955,3955,2021,LUCID,AIR,438979,7,1
3956,3956,2023,TOYOTA,RAV4,420627,6,2
3957,3957,2024,BMW,XM,379392,3,2
3958,3958,2020,Tesla,MODEL Y,156375,1,2
3959,3959,2020,BMW,720E,224627,3,2
3960,3960,2020,LUCID,AIR,303054,7,2
3961,3961,2022,Others,Others,137496,8,2
3962,3962,2021,BMW,720E,359227,3,1
3963,3963,2023,BMW,XM,271903,3,1
3964,3964,2020,KIA,Soul,393724,4,1
3965,3965,2022,Others,Others,353144,8,1
3966,3966,2021,TOYOTA,PRIUS,199669,6,1
3967,3967,2022,RIVIAN,EDV,380456,5,1
3968,3968,2023,LUCID,AIR,125583,7,2
3969,3969,2024,RIVIAN,R1S,117220,5,1
3970,3970,2023,Others,Others,216708,8,1
3971,3971,2021,TOYOTA,PRIUS,498003,6,1
3972,3972,2023,Audi,E-TRON,230838,2,2
3973,3973,2020,RIVIAN,EDV,109609,5,2
3974,3974,2022,Audi,A7,287938,2,1
3975,3975,2021,LUCID,AIR,429857,7,2
3976,3976,2022,Tesla,MODEL Y,377864,1,2
3977,3977,2024,KIA,Soul,467554,4,2
3978,3978,2021,TOYOTA,RAV4,121622,6,2
3979,3979,2024,BMW,XM,304696,3,1
3980,3980,2021,KIA,SPORTAGE,287544,4,1
3981,3981,2022,Tesla,MODEL S,247453,1,1
3982,3982,2022,RIVIAN,R1S,484811,5,2
3983,3983,2023,Others,Others,394261,8,2
3984,3984,2020,KIA,SPORTAGE,317949,4,2
3985,3985,2021,BMW,530E,324231,3,2
3986,3986,2023,LUCID,AIR,363209,7,2
3987,3987,2021,BMW,X5,313863,3,2
3988,3988,2021,Others,Others,277478,8,2
3989,3989,2024,Others,Others,139172,8,1
3990,3990,2024,KIA,EV9,429837,4,1
3991,3991,2022,BMW,XM,125474,3,1
3992,3992,2020,TOYOTA,PRIUS,352181,6,2
3993,3993,2020,Audi,A7,403846,2,2
3994,3994,2020,Others,Others,244776,8,1
3995,3995,2021,Tesla,MODEL X,472441,1,2
3996,3996,2020,Tesla,MODEL S,254247,1,1
3997,3997,2021,TOYOTA,BZ4X,180049,6,2
3998,3998,2022,Audi,A3,152262,2,2
3999,3999,2024,RIVIAN,R1S,290323,5,2
4000,4000,2022,RIVIAN,R1T,178439,5,1
4001,4001,2023,KIA,EV9,164666,4,2
4002,4002,2020,LUCID,AIR,494764,7,1
4003,4003,2022,Others,Others,202833,8,1
4004,4004,2022,Audi,Q4,307919,2,1
4005,4005,2023,KIA,EV9,324566,4,1
4006,4006,2023,LUCID,AIR,241912,7,2
4007,4007,2024,KIA,Soul,407195,4,2
4008,4008,2020,Audi,Q5,287550,2,1
4009,4009,2024,TOYOTA,RAV4,101284,6,1
4010,4010,2021,KIA,Soul,495112,4,1
4011,4011,2022,Others,Others,166820,8,1
4012,4012,2023,BMW,XM,372957,3,1
4013,4013,2020,LUCID,AIR,336482,7,1
4014,4014,2021,BMW,720E,114631,3,2
4015,4015,2021,KIA,Soul,367791,4,2
4016,4016,2021,KIA,EV9,250676,4,1
4017,4017,2021,TOYOTA,PRIUS,476660,6,1
4018,4018,2023,Tesla,MODEL Y,226870,1,1
4019,4019,2024,Others,Others,419778,8,1
4020,4020,2024,LUCID,AIR,286655,7,1
4021,4021,2022,KIA,EV9,144003,4,2
4022,4022,2022,TOYOTA,PRIUS,296638,6,1
4023,4023,2021,KIA,Soul,201483,4,2
4024,4024,2022,RIVIAN,R1T,266437,5,1
4025,4025,2024,Others,Others,324936,8,2
4026,4026,2023,TOYOTA,PRIUS,142333,6,2
4027,4027,2021,Tesla,MODEL Y,263529,1,1
4028,4028,2024,BMW,X5,167610,3,1
4029,4029,2024,Others,Others,298003,8,1
4030,4030,2023,LUCID,AIR,201796,7,1
4031,4031,2023,RIVIAN,R1T,187660,5,1
4032,4032,2024,Others,Others,316651,8,2
4033,4033,2021,LUCID,AIR,263532,7,2
4034,4034,2024,Others,Others,237139,8,1
4035,4035,2022,RIVIAN,EDV,452619,5,2
4036,4036,2023,LUCID,AIR,498126,7,1
4037,4037,2023,RIVIAN,EDV,248856,5,1
4038,4038,2021,LUCID,AIR,295855,7,1
4039,4039,2023,BMW,720E,425759,3,1
4040,4040,2021,KIA,OPTIMA,118265,4,2
4041,4041,2020,RIVIAN,R1T,333486,5,1
4042,4042,2022,TOYOTA,RAV4,106941,6,2
4043,4043,2020,Audi,A7,391618,2,2
4044,4044,2024,KIA,EV9,174834,4,1
4045,4045,2023,KIA,SPORTAGE,137588,4,2
4046,4046,2021,RIVIAN,R1S,460343,5,2
4047,4047,2023,TOYOTA,PRIUS,127027,6,2
4048,4048,2022,Tesla,MODEL X,419643,1,1
4049,4049,2020,KIA,EV9,154632,4,2
4050,4050,2022,Tesla,MODEL S,472611,1,1
4051,4051,2024,BMW,720E,144818,3,1
4052,4052,2023,Others,Others,147514,8,2
4053,4053,2023,KIA,Soul,338351,4,2
4054,4054,2020,RIVIAN,R1S,394644,5,1
4055,4055,2020,RIVIAN,EDV,228184,5,1
4056,4056,2022,Tesla,MODEL X,441340,1,2
4057,4057,2021,Tesla,MODEL Y,171735,1,1
4058,4058,2023,LUCID,AIR,338304,7,1
4059,4059,2021,RIVIAN,R1T,253886,5,2
4060,4060,2021,KIA,SPORTAGE,187179,4,1
4061,4061,2023,RIVIAN,EDV,183795,5,2
4062,4062,2020,LUCID,AIR,393180,7,1
4063,4063,2024,Audi,A7,280052,2,2
4064,4064,2020,LUCID,AIR,199199,7,1
4065,4065,2021,Audi,A3,190059,2,1
4066,4066,2023,TOYOTA,PRIUS,268049,6,2
4067,4067,2020,Audi,Q5,285048,2,2
4068,4068,2021,BMW,X5,215875,3,2
4069,4069,2024,BMW,530E,479311,3,1
4070,4070,2021,Audi,Q5,485395,2,1
4071,4071,2023,KIA,Soul,247305,4,2
4072,4072,2024,TOYOTA,BZ4X,423508,6,1
4073,4073,2021,Tesla,MODEL S,203977,1,1
4074,4074,2024,LUCID,AIR,157964,7,2
4075,4075,2022,Others,Others,129782,8,2
4076,4076,2021,Others,Others,196893,8,2
4077,4077,2022,TOYOTA,BZ4X,414896,6,2
4078,4078,2022,TOYOTA,BZ4X,222011,6,2
4079,4079,2021,RIVIAN,EDV,203739,5,2
4080,4080,2020,RIVIAN,R1T,114040,5,2
4081,4081,2023,TOYOTA,PRIUS,199913,6,2
4082,4082,2024,KIA,Soul,128238,4,1
4083,4083,2020,Tesla,MODEL Y,258237,1,2
4084,4084,2022,TOYOTA,PRIUS,166062,6,1
4085,4085,2021,BMW,XM,358055,3,1
4086,4086,2023,TOYOTA,PRIUS,185170,6,1
4087,4087,2020,KIA,SPORTAGE,442279,4,2
4088,4088,2021,BMW,530E,221040,3,2
4089,4089,2023,RIVIAN,R1T,445671,5,2
4090,4090,2021,BMW,XM,434290,3,2
4091,4091,2021,Others,Others,172185,8,2
4092,4092,2022,BMW,X5,132039,3,2
4093,4093,2023,RIVIAN,R1S,298760,5,2
4094,4094,2021,TOYOTA,RAV4,403560,6,1
4095,4095,2024,KIA,Soul,338766,4,1
4096,4096,2021,Tesla,MODEL S,300145,1,1
4097,4097,2022,KIA,SPORTAGE,444425,4,1
4098,4098,2023,KIA,SPORTAGE,147399,4,1
4099,4099,2024,BMW,X5,313478,3,1
4100,4100,2023,LUCID,AIR,137918,7,2
4101,4101,2020,Tesla,MODEL X,209494,1,2
4102,4102,2021,Audi,A7,222412,2,1
4103,4103,2022,BMW,530E,266453,3,1
4104,4104,2022,BMW,530E,380781,3,2
4105,4105,2021,KIA,OPTIMA,360010,4,1
4106,4106,2024,LUCID,AIR,440385,7,1
4107,4107,2023,Audi,Q5,468721,2,2
4108,4108,2021,Others,Others,116419,8,1
4109,4109,2021,KIA,SPORTAGE,266169,4,2
4110,4110,2023,LUCID,AIR,246291,7,1
4111,4111,2023,Others,Others,138915,8,1
4112,4112,2021,RIVIAN,R1T,301431,5,1
4113,4113,2023,RIVIAN,R1T,286241,5,2
4114,4114,2022,Tesla,MODEL S,129290,1,1
4115,4115,2022,KIA,SPORTAGE,459532,4,2
4116,4116,2024,TOYOTA,PRIUS,107523,6,2
4117,4117,2021,TOYOTA,BZ4X,161892,6,1
4118,4118,2023,Tesla,MODEL S,139262,1,2
4119,4119,2020,KIA,EV9,379111,4,1
4120,4120,2020,LUCID,AIR,131855,7,2
4121,4121,2020,Others,Others,463376,8,2
4122,4122,2023,Others,Others,168766,8,2
4123,4123,2021,TOYOTA,RAV4,496520,6,1
4124,4124,2024,Audi,E-TRON,380332,2,2
4125,4125,2022,RIVIAN,R1T,330369,5,2
4126,4126,2021,KIA,OPTIMA,266996,4,1
4127,4127,2021,Others,Others,221134,8,1
4128,4128,2023,Audi,A3,102978,2,2
4129,4129,2022,LUCID,AIR,450594,7,2
4130,4130,2020,RIVIAN,EDV,117773,5,1
4131,4131,2021,Audi,Q4,493511,2,2
4132,4132,2021,Audi,A7,418167,2,2
4133,4133,2024,Others,Others,116908,8,1
4134,4134,2023,TOYOTA,RAV4,187918,6,1
4135,4135,2022,BMW,720E,469712,3,2
4136,4136,2021,Tesla,MODEL 3,103606,1,1
4137,4137,2023,Audi,A7,369257,2,2
4138,4138,2020,LUCID,AIR,438538,7,2
4139,4139,2023,KIA,Soul,355830,4,2
4140,4140,2023,LUCID,AIR,472378,7,2
4141,4141,2022,Others,Others,419032,8,2
4142,4142,2024,KIA,Soul,377734,4,2
4143,4143,2020,TOYOTA,BZ4X,238364,6,2
4144,4144,2024,Tesla,MODEL Y,234846,1,2
4145,4145,2023,RIVIAN,R1T,154011,5,1
4146,4146,2022,RIVIAN,EDV,453802,5,1
4147,4147,2021,Others,Others,470035,8,1
4148,4148,2023,Tesla,MODEL 3,406218,1,1
4149,4149,2024,TOYOTA,BZ4X,481411,6,2
4150,4150,2023,Tesla,MODEL Y,103181,1,1
4151,4151,2020,TOYOTA,PRIUS,447461,6,2
4152,4152,2021,BMW,720E,338502,3,1
4153,4153,2024,RIVIAN,EDV,117406,5,2
4154,4154,2024,RIVIAN,R1T,246929,5,2
4155,4155,2021,LUCID,AIR,293869,7,2
4156,4156,2024,Others,Others,210178,8,1
4157,4157,2024,TOYOTA,BZ4X,360775,6,2
4158,4158,2024,BMW,XM,418704,3,2
4159,4159,2023,KIA,Soul,306201,4,2
4160,4160,2024,TOYOTA,RAV4,424398,6,2
4161,4161,2022,RIVIAN,R1T,113757,5,2
4162,4162,2024,Audi,E-TRON,132371,2,1
4163,4163,2021,RIVIAN,R1T,205333,5,2
4164,4164,2024,BMW,720E,264148,3,2
4165,4165,2022,Tesla,MODEL 3,423226,1,2
4166,4166,2023,RIVIAN,R1S,284733,5,2
4167,4167,2020,KIA,OPTIMA,462417,4,2
4168,4168,2022,KIA,EV9,245062,4,1
4169,4169,2023,Tesla,MODEL 3,462650,1,2
4170,4170,2022,Audi,E-TRON,434538,2,1
4171,4171,2020,LUCID,AIR,421164,7,1
4172,4172,2024,Audi,Q4,407768,2,2
4173,4173,2020,RIVIAN,R1S,316999,5,2
4174,4174,2022,BMW,X5,159933,3,2
4175,4175,2023,Others,Others,248340,8,1
4176,4176,2024,BMW,X5,249490,3,2
4177,4177,2021,Audi,Q5,268059,2,2
4178,4178,2022,BMW,XM,159678,3,1
4179,4179,2022,RIVIAN,R1T,464919,5,2
4180,4180,2023,LUCID,AIR,419874,7,1
4181,4181,2024,Others,Others,182730,8,2
4182,4182,2021,LUCID,AIR,442601,7,2
4183,4183,2024,Others,Others,290973,8,2
4184,4184,2023,Tesla,MODEL S,300600,1,1
4185,4185,2022,KIA,OPTIMA,241372,4,1
4186,4186,2023,Others,Others,419280,8,1
4187,4187,2020,Others,Others,375698,8,2
4188,4188,2020,KIA,SPORTAGE,146939,4,1
4189,4189,2024,TOYOTA,BZ4X,268006,6,1
4190,4190,2020,BMW,530E,280118,3,1
4191,4191,2022,BMW,530E,334895,3,1
4192,4192,2022,RIVIAN,EDV,446043,5,1
4193,4193,2021,Others,Others,295229,8,2
4194,4194,2024,Audi,Q5,387472,2,2
4195,4195,2024,Audi,Q5,264493,2,2
4196,4196,2020,TOYOTA,BZ4X,298162,6,2
4197,4197,2022,Audi,E-TRON,485041,2,2
4198,4198,2022,Audi,A7,226393,2,2
4199,4199,2020,Audi,A3,473585,2,1
4200,4200,2020,Others,Others,170528,8,1
4201,4201,2021,Others,Others,352693,8,2
4202,4202,2022,LUCID,AIR,445721,7,2
4203,4203,2021,Others,Others,277242,8,2
4204,4204,2024,TOYOTA,RAV4,268723,6,2
4205,4205,2021,KIA,Soul,479146,4,1
4206,4206,2023,TOYOTA,BZ4X,358779,6,2
4207,4207,2020,LUCID,AIR,417994,7,1
4208,4208,2024,Tesla,MODEL Y,479786,1,1
4209,4209,2022,RIVIAN,R1S,233614,5,1
4210,4210,2022,LUCID,AIR,352031,7,2
4211,4211,2022,TOYOTA,PRIUS,138500,6,1
4212,4212,2022,KIA,OPTIMA,300993,4,2
4213,4213,2020,Audi,Q4,181661,2,2
4214,4214,2020,Others,Others,306985,8,1
4215,4215,2023,TOYOTA,PRIUS,232632,6,2
4216,4216,2024,Audi,Q5,101082,2,2
4217,4217,2020,KIA,OPTIMA,125199,4,1
4218,4218,2020,TOYOTA,RAV4,289152,6,2
4219,4219,2023,LUCID,AIR,154764,7,1
4220,4220,2022,RIVIAN,R1S,486734,5,1
4221,4221,2021,RIVIAN,EDV,148786,5,2
4222,4222,2021,Others,Others,114684,8,2
4223,4223,2023,RIVIAN,EDV,206402,5,1
4224,4224,2022,RIVIAN,EDV,249816,5,2
4225,4225,2024,Audi,A7,249073,2,2
4226,4226,2022,KIA,Soul,394515,4,2
4227,4227,2020,RIVIAN,R1T,409670,5,2
4228,4228,2023,KIA,EV9,438664,4,1
4229,4229,2024,BMW,XM,291455,3,1
4230,4230,2023,Others,Others,268256,8,1
4231,4231,2024,RIVIAN,R1S,425484,5,1
4232,4232,2023,KIA,EV9,494150,4,2
4233,4233,2024,Audi,Q4,324898,2,2
4234,4234,2021,KIA,OPTIMA,344410,4,2
4235,4235,2024,TOYOTA,BZ4X,414257,6,2
4236,4236,2022,KIA,EV9,123445,4,2
4237,4237,2024,RIVIAN,R1S,145694,5,2
4238,4238,2023,LUCID,AIR,105538,7,2
4239,4239,2023,TOYOTA,PRIUS,111494,6,1
4240,4240,2022,RIVIAN,R1T,400925,5,1
4241,4241,2023,TOYOTA,RAV4,258607,6,2
4242,4242,2020,RIVIAN,R1T,251429,5,2
4243,4243,2020,LUCID,AIR,295112,7,1
4244,4244,2021,KIA,Soul,399383,4,2
4245,4245,2023,Tesla,MODEL 3,375492,1,2
4246,4246,2023,Audi,Q5,251730,2,2
4247,4247,2021,Tesla,MODEL X,323737,1,2
4248,4248,2021,KIA,SPORTAGE,265554,4,1
4249,4249,2021,LUCID,AIR,337826,7,2
4250,4250,2023,LUCID,AIR,183576,7,2
4251,4251,2021,LUCID,AIR,368252,7,2
4252,4252,2021,LUCID,AIR,164525,7,2
4253,4253,2023,Tesla,MODEL X,398817,1,1
4254,4254,2020,TOYOTA,RAV4,475629,6,1
4255,4255,2020,Tesla,MODEL X,202039,1,2
4256,4256,2021,BMW,720E,170333,3,1
4257,4257,2020,LUCID,AIR,115175,7,1
4258,4258,2020,Others,Others,168278,8,2
4259,4259,2020,Tesla,MODEL 3,497530,1,1
4260,4260,2021,BMW,X5,121440,3,1
4261,4261,2023,KIA,EV9,127734,4,2
4262,4262,2021,BMW,720E,148318,3,2
4263,4263,2021,Tesla,MODEL X,183386,1,2
4264,4264,2023,TOYOTA,RAV4,310066,6,2
4265,4265,2022,BMW,720E,142594,3,2
4266,4266,2022,Audi,A3,327944,2,1
4267,4267,2021,Others,Others,407367,8,1
4268,4268,2022,Others,Others,338257,8,1
4269,4269,2023,BMW,530E,204234,3,1
4270,4270,2020,BMW,X5,226610,3,1
4271,4271,2022,BMW,530E,302311,3,1
4272,4272,2023,Audi,E-TRON,110106,2,1
4273,4273,2024,Tesla,MODEL X,224484,1,1
4274,4274,2020,RIVIAN,R1S,446889,5,2
4275,4275,2022,RIVIAN,R1S,235345,5,2
4276,4276,2023,BMW,530E,319203,3,1
4277,4277,2021,LUCID,AIR,151334,7,2
4278,4278,2020,BMW,720E,245117,3,1
4279,4279,2021,BMW,530E,425341,3,1
4280,4280,2021,Others,Others,439375,8,2
4281,4281,2020,KIA,Soul,266464,4,2
4282,4282,2020,RIVIAN,R1S,447220,5,2
4283,4283,2020,TOYOTA,RAV4,229471,6,2
4284,4284,2020,BMW,X5,144462,3,1
4285,4285,2021,KIA,OPTIMA,404016,4,2
4286,4286,2022,Others,Others,270522,8,2
4287,4287,2020,Others,Others,406955,8,2
4288,4288,2021,Audi,Q4,325238,2,2
4289,4289,2023,Audi,Q5,396470,2,2
4290,4290,2021,Audi,Q5,364174,2,1
4291,4291,2021,Others,Others,242435,8,2
4292,4292,2021,Audi,E-TRON,246155,2,2
4293,4293,2022,BMW,XM,280898,3,1
4294,4294,2022,RIVIAN,EDV,161374,5,2
4295,4295,2021,Others,Others,471070,8,1
4296,4296,2023,LUCID,AIR,221064,7,2
4297,4297,2023,KIA,SPORTAGE,139059,4,2
4298,4298,2021,TOYOTA,RAV4,256681,6,1
4299,4299,2022,Audi,E-TRON,416949,2,2
4300,4300,2020,Audi,E-TRON,381772,2,1
4301,4301,2020,Tesla,MODEL X,388968,1,1
4302,4302,2023,BMW,X5,339208,3,1
4303,4303,2022,LUCID,AIR,309968,7,1
4304,4304,2022,TOYOTA,BZ4X,214323,6,1
4305,4305,2023,Audi,E-TRON,102625,2,1
4306,4306,2023,Tesla,MODEL Y,366731,1,2
4307,4307,2022,TOYOTA,BZ4X,171500,6,1
4308,4308,2024,KIA,SPORTAGE,394302,4,2
4309,4309,2024,Others,Others,403537,8,2
4310,4310,2024,KIA,SPORTAGE,497504,4,2
4311,4311,2020,TOYOTA,BZ4X,247533,6,1
4312,4312,2024,BMW,X5,466540,3,2
4313,4313,2020,KIA,Soul,350436,4,2
4314,4314,2021,LUCID,AIR,266348,7,1
4315,4315,2023,LUCID,AIR,191017,7,2
4316,4316,2024,BMW,530E,190739,3,2
4317,4317,2024,LUCID,AIR,259203,7,2
4318,4318,2020,KIA,EV9,377924,4,1
4319,4319,2023,BMW,720E,311719,3,1
4320,4320,2020,RIVIAN,R1S,301424,5,2
4321,4321,2022,KIA,EV9,315054,4,2
4322,4322,2020,Tesla,MODEL 3,227091,1,2
4323,4323,2020,TOYOTA,RAV4,412640,6,1
4324,4324,2024,BMW,X5,310356,3,1
4325,4325,2024,Others,Others,237099,8,1
4326,4326,2023,Others,Others,120869,8,2
4327,4327,2023,LUCID,AIR,397454,7,2
4328,4328,2021,KIA,SPORTAGE,231862,4,1
4329,4329,2020,Audi,A7,447077,2,1
4330,4330,2020,Audi,A3,474802,2,2
4331,4331,2021,Others,Others,145028,8,1
4332,4332,2020,KIA,Soul,356689,4,1
4333,4333,2024,TOYOTA,BZ4X,344701,6,2
4334,4334,2020,LUCID,AIR,437258,7,1
4335,4335,2024,Tesla,MODEL S,350391,1,2
4336,4336,2020,LUCID,AIR,321562,7,1
4337,4337,2021,BMW,XM,379414,3,1
4338,4338,2021,LUCID,AIR,261994,7,2
4339,4339,2020,RIVIAN,R1S,281980,5,2
4340,4340,2024,KIA,EV9,358346,4,2
4341,4341,2023,KIA,SPORTAGE,261281,4,1
4342,4342,2024,Tesla,MODEL 3,278083,1,2
4343,4343,2022,BMW,X5,163608,3,1
4344,4344,2020,LUCID,AIR,496063,7,1
4345,4345,2022,TOYOTA,BZ4X,136393,6,1
4346,4346,2020,KIA,OPTIMA,166345,4,1
4347,4347,2022,LUCID,AIR,347635,7,1
4348,4348,2024,Tesla,MODEL 3,268315,1,1
4349,4349,2021,Audi,Q4,319295,2,2
4350,4350,2023,Others,Others,226605,8,2
4351,4351,2022,TOYOTA,PRIUS,216111,6,2
4352,4352,2021,BMW,XM,384276,3,2
4353,4353,2021,LUCID,AIR,373169,7,2
4354,4354,2023,Others,Others,141602,8,1
4355,4355,2024,Tesla,MODEL S,109589,1,1
4356,4356,2022,KIA,SPORTAGE,474691,4,1
4357,4357,2024,TOYOTA,PRIUS,387818,6,1
4358,4358,2022,Audi,Q4,189585,2,2
4359,4359,2020,TOYOTA,BZ4X,296430,6,2
4360,4360,2021,KIA,SPORTAGE,147077,4,1
4361,4361,2023,KIA,Soul,159334,4,2
4362,4362,2024,KIA,OPTIMA,321094,4,1
4363,4363,2020,RIVIAN,R1T,233614,5,1
4364,4364,2022,LUCID,AIR,474873,7,2
4365,4365,2023,RIVIAN,R1S,388003,5,1
4366,4366,2023,BMW,X5,206140,3,2
